SMILES,Chemprop-Activation-Energy,Bulk_Tani_Similarity
CCc1ccc2c(c1)OCCOCCOCCOCCOCC(C)O2,7.8420305,0.29508197
CC(C)NCN1CCN(C)CCN(C(C)C)CC1,7.841938,0.32558140
CC(C)N1CCN(C)CCN(C2=CNC=CC2)CC1,7.8418107,0.25490196
CN(Cc1cccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)n1)C1CCCCC1N(C)Cc1cccc(C2CC3OCCOCCOCCOCCOCCOC32)n1,7.841709,0.39393939
CC(C)N(C)C1CCCC(N(C)Cc2cccnn2)C1,7.84166,0.45454545
CC(NC1COCCOCCOCCOCCOC=CO1)c1cc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)ccn1,7.8416,0.33333333
CNCN1CCN(C)CCN(C(C)(C)c2ccccn2)CC1,7.841527,0.45652174
Cc1cccnc1CN(C)C1CCCC(NCF)C1,7.8415246,0.32727273
CN(Cc1ccccn1)Cc1cccc(C2CC3OCCOCCOCCOCCOCCOC32)n1,7.8414006,0.50000000
CN1CCN(C)CCN(Cc2ccc(CF)nc2)CC1,7.8413525,0.46341463
CC(C)N(C)C1CCC(N(C)C2CCC(N(C)Cc3cccc(-c4ccc5c(c4)OCCOCCOCCOCCOCCO5)n3)CC2)CC1,7.841227,0.33783784
CN(Cc1cccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)n1)C1CCCCC1N(C)Cc1cccc(C23CCC2OCCOCCOCCOCCOCCO3)n1,7.8412027,0.37142857
NC1=COCCOCCOCCOCCOc2ccccc2O1,7.8411865,0.23728814
CN(Cc1cccnn1)C1CCCCC1N(C)C1C=CC=CN1,7.841124,0.46153846
CC1C=CCC(C)C1N(C)C1CCCC(N(C)Cc2ccccn2)C1,7.8410783,0.48076923
CC(N)C(C)N(C)C1CCCC(N(Cc2ccccn2)C(C)C)C1,7.8410645,0.45098039
CN1CCN(C)CCN(C2(C)CNC(C)(C)CN(C)CCN2)CC1,7.8409615,0.28571429
C#CCN(C)CCN(C)Cc1cccnc1,7.8408747,0.38095238
CC1=CCCC(C(C)C)C1C,7.8408513,0.17391304
CN1CCN(C)CCN(Cc2ccc(F)nc2)CC1,7.840838,0.50000000
CN(Cc1cccc(F)n1)C1=COCCOCCOCCOCCOCC(N)O1,7.840834,0.31250000
Cc1ccncc1CN(C)CCCN1CCN(C)CCN(C)CC1,7.840827,0.33333333
CNc1ccc2c(c1)OCCOCCOCCOCCOCC(F)O2,7.840779,0.26984127
C#CCN(C)CCN(C)CC(C)(C)C,7.840727,0.21428571
CC(C)N1CCN(C(C)C)CCN(C(C)C)CC1,7.840644,0.35483871
CN1CCNC2(CCCC(C)(C)C2)CN(C)C2(CCCC(c3ccccn3)(C3(C)CCC3)C2)C1,7.840639,0.24242424
CCOC(=O)C(=O)N1CCN(C)CCN(C(=O)C(C)N2CCN(C)CCN(C(C)C)CC2)CC1,7.840596,0.27868852
Cc1ccc(CN(C)C2CCCC(N(C)Cc3ccccn3)C2)c2c1OCCOCCOCCOCCOCCO2,7.8405924,0.45454545
CN(Cc1cccc(C2CCC2(C)C)n1)C1CCCCC1,7.8403134,0.44897959
CN(CCN(C)C1C=CC=CN1)C1CCC(N(C)Cc2ccccn2)CC1,7.840259,0.49056604
CNc1ccc2c(c1)OC(c1ccc3c(c1)OCCOCCOCCOCCOCCO3)COCCOCCOCCOCCO2,7.840056,0.27692308
CCN(C)CC1CCCN1C(C)C,7.840005,0.30769231
CN(C)C1CCCC(N(C)CC(C)(C)C)C1,7.839916,0.20000000
Cc1cccnc1CN(C)C1CCCC(N(C)C(C)(C)C(C)N)C1,7.839898,0.31034483
CC1=CC(C)C(C)C(C)(C)C1N(C)C1CCCC(N(C)Cc2ccccn2)C1,7.83984,0.45454545
CC(C)N(C)C1CCCCC1N(C)Cc1cccc(CN(C)C2CCCCC2N(C)C2CCCCC2N(C)Cc2cccc(-c3cccc4c3OCCOCCOCCOCCOCCO4)n2)n1,7.839833,0.41269841
Cc1ccncc1CN1CCN(C)CCN(C(C)C)CC1,7.8398185,0.44680851
CCN(Cc1ccccn1)Cc1cccc2c1OCCOCCOCCOCCOCCO2,7.8397226,0.42222222
CCNC1CCCCC1N(C)Cc1cc(C)ccn1,7.8396974,0.47916667
CC(C)C(C)c1ccccc1,7.839639,0.35000000
CC1=CC(C)C(C)CC1,7.839547,0.19047619
CC(c1ccncc1C1CCC1(C)C)N1CCN(C)CCN(C(C)C(C)(N)C(C)C)CC1,7.839537,0.20512821
CC1=CCC(C)C(N(C)C2CCCC(N(C)Cc3cccnn3)C2)C1,7.839501,0.37037037
Cc1ccncc1CN1CCN(C)CCN(C)CC1,7.8394384,0.46341463
CN1CCN(C)CCN(C2CCCC(N(C)c3ccc(CF)cn3)C2)CC1,7.839331,0.26865672
Cc1cncc(CN(C)CCCN2CCN(C)CCN(C)CC2)c1,7.839288,0.34693878
CN(Cc1cccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)n1)C1COCCOCCOCCOC(Cl)=COCCO1,7.839258,0.30379747
CCNC1CCCCC1N(C)Cc1ncccc1C,7.8391695,0.44897959
CN(CCN(C)C1CCCC(N(C)Cc2ccccn2)C1)c1cccc2c1OCCOCCOCCOCCOCCO2,7.8391657,0.42372881
CC(C)N(C)C1CCCCC1N(C)Cc1ccncc1C(C)(C)N1CCN(C)CCN(C)CC1,7.8391137,0.33333333
CC(C)C(C)c1ccnc(CN2CCCC2)c1,7.838952,0.46511628
CN(Cc1cccnn1)C1CCCCC1N(C)c1cccc2c1OCCOCCOCCOCCOCCO2,7.838935,0.41379310
CNCc1ccncc1CN1CCN(C)CCN(C)CC1,7.8388934,0.40909091
CN(CCNc1cccc2c1OCCOCCOCCOCCOCCO2)Cc1ccccn1,7.8388605,0.38596491
CC(C)C1CCC1(C)C,7.838725,0.12765957
Cc1cnc(CN(C)C2CCCCC2N(C)C2CCCCC2N(C)CN2CCN(C)CCN(Cc3ncc(C)c(C)c3C)CC2)c(C)c1,7.838724,0.40625000
Cc1cnc(CN(C)C2CCC(N3CCN(C)CCN(C)CC3)CC2)c(C)c1,7.8387003,0.31034483
Cc1cccnc1CN(C)C1CCCC(N(C)CF)C1,7.8386774,0.36000000
CN(CCN(C)Cc1cccc2c1OCCOCCOCCOCCOCCO2)Cc1ccccn1,7.838673,0.41509434
Cc1cccnc1CN(C)CCCN1CCN(C)CCN(C)CC1,7.838616,0.40425532
CN1CCN(C)CCN(C(c2ccccn2)C(C)(C)C)CC1,7.838608,0.42857143
CC1C=CC(C2=CCC(C)C(C)C2)C(C)C1C,7.8385973,0.11111111
CN1CCN(C)CCN(C2CCCCC2N(C)c2ccc(Cl)cn2)CC1,7.8385363,0.31481481
CC(C)CN(C)CCN1CCN(C)CCN(C)CC1,7.838527,0.33333333
CC(C)N(C)C1CCC(N(C)Cc2cc(CF)ccn2)CC1,7.838522,0.35294118
CN1CCN(C)CCN(Cc2cncc(C(C)(C)N3CCN(C)CCN(C)CC3)c2)CC1,7.8384933,0.36170213
Cc1ccc2c(c1)OCCOCCOC1C=CC=CC1OCCOCCO2,7.8384676,0.30508475
Cc1ccc2c(c1)OCCOCCOCCOCCOC1C=CC=CC1O2,7.8384466,0.26984127
Cc1cnc(CN2CCCC2C2CCCN2CC2=NCCC=C2)cc1C,7.8383803,0.41071429
Cc1cccnc1CN(C)C1CCC(N(C)CN)CC1,7.8383756,0.35416667
Cc1ccc2c(c1)OC1C=CC=CC1OCCOCCOCCOCCO2,7.838337,0.26984127
CN1CCN(C)CCN(CCCN(C)c2ccccc2F)CC1,7.838336,0.36170213
Cc1ccc2c(c1)OCCOCCOCCOC1C=CC=CC1OCCO2,7.8382764,0.30508475
Cc1cccnc1CN(C)C1CCCCC1N(C)C(C)C,7.838254,0.50000000
CC(C)N(C)CN(C)C1CCCC(N(C)C)C1,7.838205,0.19148936
Cc1ccnc(CN(C)C2CCCCC2N(C)CCN(C)CCF)c1,7.8381944,0.48979592
CC(C)N(CCN(Cc1cccnn1)C1CCCCC1)CC1=CCC=CN1,7.8381906,0.39062500
CNCc1ncccc1CN1CCN(C)CCN(C)CC1,7.83811,0.50000000
Cc1cncc(CN(C)C2CCCC(N(C)CCF)C2)c1,7.838022,0.29629630
Cc1ccc(CN(C)CCCN2CCN(C)CCN(C)CC2)cn1,7.837991,0.34693878
CC(NCc1cccc(CN2CCN(C)CCN(C)CC2)n1)C(C)C(=O)c1cccc2c1OCCOCCOCCOCCOCCO2,7.83798,0.38095238
CNCCN(C)C1C=CC=CN1,7.837968,0.23529412
Cc1cncc(CN2CCN(C)CCN(C(C)C)CC2)c1,7.837941,0.41304348
CNC1CCCCC1N(C)Cc1cc(C)ccn1,7.83794,0.50000000
CNCN1CCN(C)CCN(Cc2cc(C)c(C)cn2)CC1,7.8379054,0.50000000
CN1CCN(C)CCN(C2CCC(N(C)Cc3cccc(C4CC(C)(C)C4)n3)CC2)CC1,7.837892,0.33898305
Cc1cnccc1CN1CCN(C)CCN(C)CC1,7.837844,0.46341463
Cc1ccncc1CN(C)CCN1CCN(C)CCN(C)CC1,7.8377924,0.34693878
CC(C)N(C)C1CCC(N(Cc2ccccn2)C(C)C)CC1,7.8377905,0.50000000
Cc1cccnc1CN1CCN(C)CCN(CNC(C)C)CC1,7.8377852,0.44680851
CNC1CCC(N(C)Cc2cccc(F)n2)CC1,7.8376594,0.41666667
COC(=O)C(=O)N1CCN(C)CCN(C(=O)C(C)N2CCN(C)CCN(C(C)C)CC2)CC1,7.8376346,0.22857143
Cc1cncc(CN(C)CCN2CCN(C)CCN(CC(C)(C)C)CC2)c1,7.8375206,0.31481481
CNCCN(C)C1CCCCC1N(C)Cc1ncccc1C,7.8374977,0.47916667
CN(Cc1ccccn1)C1CCC(N(C)c2ccc3c(c2)OCCOCCOCCOCCOCCO3)CC1,7.8374605,0.44444444
CNCN1CCN(C)CCN(Cc2ccc(-c3cccc4c3OCCOCCOCCOCCOCCO4)cn2)CC1,7.837394,0.38028169
Cc1cnc(CN(C)C2CCCC(N3CCN(C)CCN(C)CC3)C2)c(C)c1,7.83739,0.31034483
CN(CCN(C)Cc1ccccn1)Cc1ccc2c(c1)OCCOCCOCCOCCOCCO2,7.837377,0.45614035
CNCN1CCN(C)CCN(Cc2nccc(C)c2C)CC1,7.8373547,0.47916667
CCN(Cc1ccccn1)C1CCCC(N(C)CCN(C)C(C)C)C1,7.837316,0.46153846
Cc1cncc(CN2CCN(C)CCN(C)CC2)c1,7.837296,0.48717949
NC1COCCOCCOCCOC=COc2ccccc2O1,7.837137,0.16923077
CN1CCN(C)CCN(C(c2ccccn2)C2CC(C)(C)C2)CC1,7.8371205,0.38297872
CNC1CCCCC1N(C)Cc1ncccc1C,7.8370905,0.46808511
Cc1cnccc1CN(C)CCN1CCN(C)CCN(C)CC1,7.8369646,0.34693878
CN1CCN(C)CCN(Cc2ccnc(C(C)(C)N3CCN(C)CCN(C)CC3)c2)CC1,7.8369536,0.47727273
CN(Cc1ccc2c(c1)OCCOCCOCCOCCOCCO2)C1CCCCC1N(C)Cc1ncccc1-c1ccc2c(c1)OCCOCCOCCOCCOCCO2,7.8369513,0.38333333
CC(C)N(C)C1CCCC(N(Cc2ccccn2)C(C)C)C1,7.8368983,0.50000000
CC(C)N1CCN(C)CCN(C2=CCC=CN2)CC1,7.8368354,0.26000000
C#CCNCc1cccnn1,7.836785,0.43243243
CNCc1ccc(CN2CCN(C)CCN(C)CC2)cn1,7.836771,0.44186047
CN(CCN(C)C(C)(C)c1ccccn1)Cc1cccc2c1OCCOCCOCCOCCOCCO2,7.836758,0.36842105
CNCCN(Cc1ccccn1)C(C)(N)c1cccc2c1OCCOCCOCCOCCOCCO2,7.836699,0.33870968
CN(Cc1ccccn1)C1CCC(N(C)C2C=CC=CN2)CC1,7.836651,0.50000000
CNCC1CCCN1C(C)C,7.8365417,0.22000000
CC(N)C(C)N(C)C1CCCC(N(C(C)C)C(C)C)C1,7.8365273,0.17647059
Cc1ccc(CN(C2CCCCC2N(C)Cc2cccc(C)n2)C23C=CC=CC2OCCOCCOCCOC=COCCO3)nc1,7.8364663,0.44285714
CC1=C(C)C(C)(C)CCC1,7.836464,0.15384615
CC(C)N(C)C1CCC(N(C)Cc2ncccc2C(C)(C)N2CCN(C)CCN(C)CC2)CC1,7.836374,0.28333333
CN1CCN(C)CCN(C(c2ccccn2)C(C)(C)N)CC1,7.836371,0.40909091
CC(C)N(C)C1CCCCC1N(C(C)C)C(C)C,7.836353,0.30952381
CNC1CCCC(N(C)Cc2ccc(F)cn2)C1,7.836297,0.42000000
CN(Cc1cccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)n1)C1CCCCC1N(CC1=CC2OCCOCCOCCOCCOC=COC2C=C1)Cc1ccccn1,7.8362465,0.37037037
CCN1CCN(Cc2cc(-c3ccc4c(c3)OCCOCCOCCOCCOCCO4)ccn2)CCN(C(C)C)CC1,7.836221,0.44642857
Cc1cccc(CN(C)C2CC(CN3CCN(C)CCN(C)CC3)N(C)C2)n1,7.8361673,0.50000000
Cc1ccc(CN2CCN(C)CCN(C)CC2)c(N)c1,7.836158,0.50000000
Cc1cncc(CN(C)CCN2CCN(C)CCN(C)CC2)c1,7.836116,0.36170213
COC(=O)C(=O)N1CCN(C)CCN(C(=O)C(C)N2CCN(C)CCN(C(=O)C(C)C(C)N)CC2)CC1,7.836059,0.20512821
CNc1ccc2c(c1)OCCOCCOCCOCCOC(C)CO2,7.8360324,0.31147541
Cc1cncc(CN(C)C2CCCC(N(C)C(C)C)C2)c1,7.836026,0.29629630
CNCN1CCN(C)CCN(Cc2cc(C)cnc2C)CC1,7.8360205,0.42553191
CN1CCN(C)CCN(CCC2=CC(N(C)Cc3ccccn3)C=CN2)CC1,7.836015,0.48214286
CC(C)c1cccc(CN2CCN(C)CCN(C)CC2)c1,7.8360095,0.42857143
CNC1CCC(N(C)Cc2cc(C)ccn2)CC1,7.8359146,0.36734694
CC(C)N(CCN1CCN(C)CCN(CC(C)(C)C)CC1)C(C)C,7.8358994,0.27586207
CNCN1CCN(C)CCN(Cc2cnc(C)c(C)c2)CC1,7.8357882,0.40425532
CN(Cc1cccc(C2CC3OCCOCCOCCOCCOCCOC32)n1)Cc1cccc(C2CCC2(C)C)n1,7.83571,0.30158730
Cc1cccnc1CN(C)C1CCCC(N(C)C2CCCC(N(Cc3cccnc3)C(C)C)C2)C1,7.8356633,0.28125000
c1ccc(C2CCCN2)nc1,7.8356366,0.33333333
CC(N)C(C)c1ccccc1,7.835566,0.31818182
Cc1cccnc1CN(C)CCN1CCN(C)CCN(C)CC1,7.8355117,0.42222222
CCN(Cc1ccccn1)C1CCC(N(C)CC(C)(C)C)CC1,7.835475,0.50000000
Cc1cccnc1CN(C)C1CCC(N(C)C2CCCCC2N(C)Cc2ncccc2C)CC1,7.835471,0.48936170
Cc1cccnc1CN(C)C1CCCC(N(C)C(C)N)C1,7.8354483,0.33333333
CNCN1CCN(C)CCN(Cc2ccc(C)nc2C)CC1,7.8353877,0.47727273
Cc1ccc(CN2CCN(C)CCN(C)CC2)cn1,7.835378,0.48717949
CN1CCN(C)CCN(CCCN(C)Cc2cnccc2-c2cccc3c2OCCOCCOCCOCCOCCO3)CC1,7.8353634,0.25757576
CNc1ccc2c(c1)OC(C)COCCOCCOCCOCCO2,7.835291,0.27419355
CNc1ccc2c(c1)OCCOCCOCCOCCOCC(C)O2,7.8352776,0.27419355
CN1CCN(C)CCN(Cc2cccnc2C2CCC2(C)C)CC1,7.8352604,0.44680851
CN(Cc1ccc2c(c1)OCCOCCOCCOCCOCCO2)C1CCC(N(C)Cc2cc(-c3ccc4c(c3)OCCOCCOCCOCCOCCO4)ccn2)CC1,7.835219,0.41538462
CN1CCN(C)CCN(CCN(C)c2cccc(F)c2)CC1,7.835183,0.39130435
Cc1cnc(CN2CCN(C)CCN(CN(C)C(C)C)CC2)cc1C,7.835182,0.45833333
CC1CC=C(N(C)C2CCCC(N(C)Cc3ccccn3)C2)C(C)C1(C)C,7.8351555,0.46296296
CNc1ccc2c(c1)OCCOCCOCC(C)OCCOCCO2,7.8351245,0.31147541
CNC1CCC(N(C)Cc2ncccc2C)CC1,7.835084,0.34000000
CCC(C)C1CCC1c1cccc(CN(Cc2ccccn2)C2CCCCC2)n1,7.8350782,0.41071429
C1=COC(N(Cc2ccccn2)Cc2cccc(-c3ccc4c(c3)OCCOCCOCCOCCOCCO4)n2)COCCOCCOCCOCCO1,7.8350725,0.38028169
CN1CCN(C)CCN(CCCN(C)Cc2ncccc2-c2cccc3c2OCCOCCOCCOCCOCCO3)CC1,7.835028,0.30645161
CC(N)C(C)N1CCN(C)CCN(Cc2ncccc2C(C)(C)C)CC1,7.834971,0.41176471
CC(C)N(C)CN,7.8349495,0.20588235
C1=CC2OCCOCCOCCOCCOC=COC2(N(Cc2ccccn2)Cc2ccccn2)C=C1,7.8349233,0.32812500
Cc1cccnc1CN(C)C1CCC(N(C)C(C)C)CC1,7.8348966,0.34000000
CC1CNCCN(C)CCN1CCCN(C)Cc1ccon1,7.834879,0.46938776
CNCN1CCN(C)CCN(Cc2ncc(C)cc2C)CC1,7.834809,0.47916667
Cc1ccccc1N(C)CCCN1CCN(C)CCN(C)CC1,7.8347445,0.35555556
CN(Cc1ccc2c(c1)OCCOCCOCCOCCOCCO2)Cc1ccccn1,7.8347344,0.44000000
CNC1COCCOCCOCCOC=COc2ccccc2O1,7.8345995,0.16666667
CN(C)Cc1ccccc1CN1CCN(C)CCN(C)CC1,7.834523,0.46153846
CN(CCF)CCN(C)C1CCCCC1N(C)Cc1cccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)n1,7.8344874,0.41269841
NCCN(Cc1ccccn1)c1ccc2c(c1)OCCOCCOCCOCCOCCO2,7.8344774,0.36170213
CN(c1ccc2c(c1)OCCOCCOCCOCCOCCO2)C1CCCCC1N(CC1=CCC=CN1)Cc1ccccn1,7.8344326,0.45588235
Cc1ccnc(CN(C)C2CCCC(N(C)C(C)C)C2)c1,7.834395,0.37254902
CC(N)C(C)C(C)c1cccnc1,7.834351,0.23255814
Cc1cccnc1CN(C)C1CCCCC1N(C)CCN(C)C(C)(C)C,7.8343434,0.46938776
Cc1ccnc(CN(C)C2CCCCC2N(C)C2C=CC=CN2)c1,7.834298,0.45283019
Cc1cnc(CN(C)C2CCCC(N(C)CN3CCN(C)CCN(C(C)C)CC3)C2)c(C)c1C,7.83424,0.34920635
Cc1cnc(CN(C)C2CCC(N3CCN(C)CCN(C)CC3)CC2)c(C)c1C,7.834239,0.36363636
CN(CCN(C)C1(C)CCC1)Cc1ccccn1,7.834191,0.46666667
CNCCN(Cc1ccccn1)C1(C)CCC1,7.8341393,0.45000000
CCN1CCN(C)CCN(Cc2cc(C)cnc2C)CC1,7.8341265,0.45454545
CN1CCN=CC2=CC=CC(CN(C)CC1)N2C,7.834019,0.24444444
CNC1CCCCC1N(C)Cc1ncccc1Cl,7.8340173,0.45833333
Cc1cccnc1CN(C)C1CCCC(N(C)C(C)C)C1,7.8339977,0.34615385
Cc1cccc2c1OCC(C)OCCOCCOCCOC(N)CO2,7.833975,0.18571429
CN(CCF)C1CCCCC1N(C)Cc1cccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)n1,7.833951,0.44067797
Cc1cc(N)cc(CN2CCN(C)CCN(C)CC2)c1,7.833933,0.48717949
C1=CNC(N(Cc2ccc3c(c2)OCCOCCOCCOCCOCCO3)Cc2ccccn2)C=C1,7.8339105,0.42622951
CC1C=CCC(C)(c2ncccc2CN2CCN(C)CCN(C)CC2)C1C,7.8338666,0.40384615
CCNC1CCCC(N(C)Cc2cc(C)ccn2)C1,7.83386,0.35849057
CN1CCN(C)CCN(Cc2ccc(Cl)c(N)c2)CC1,7.833827,0.41860465
CN1CCN(C)CCN(CCN(C)c2ccccc2F)CC1,7.833825,0.37777778
CN1CCNC(C)(C)CN(C)CC1,7.8338246,0.38095238
CN(CCF)C1CCCCC1N(C)Cc1ncccc1-c1ccc2c(c1)OCCOCCOCCOCCOCCO2,7.833808,0.37096774
CC(C)N(C)C1CCCCC1N(C)Cc1ccc2c(n1)CCC2,7.8337655,0.46938776
CN1CCN(C)CCN(Cc2ccc(C3CCC3(C)C)nc2)CC1,7.833749,0.36734694
CCN(C)C1CCCC(N(C)Cc2ncccc2C)C1,7.8336983,0.36734694
CN(Cc1cccc(C2=CCC=CN2)n1)C1CCC(N(C)Cc2cccc(C3CC4OCCOCCOCCOCCOCCOC43)n2)CC1,7.8336883,0.28169014
CNC1CCCC(N(C)Cc2cc(C)ccn2)C1,7.8336663,0.37254902
COC(=O)C(=O)C(C)C(C)N1CCN(C)CCN(C(C)C)CC1,7.8336625,0.25806452
CN1CC=NCCN(C)CC2C=CC=C(C1)N2C,7.8336167,0.22000000
C1=C(C2CC3OCCOCCOCCOCCOCCOC32)NC(N(Cc2cccnc2)Cc2ccccn2)=CC1,7.8335958,0.28378378
COC(=O)N1CCN(C)CCN(C(C)C)CC1,7.83359,0.29629630
Cc1ccc(CN(C)C2CCC(N(Cc3ccc(C)cn3)C3COCCOCCOC4C=CC=CC4OC=COCCO3)CC2)nc1,7.833417,0.37313433
CC(N)C(C)(c1cccnc1)C(C)N(Cc1ccccn1)C1CCCCC1,7.833409,0.39655172
CC(C)C(C)NCc1ncccc1CN1CCN(C)CCN(C)CC1,7.8334,0.44680851
CN(CCNCc1ccccn1)c1cccc2c1OCCOCCOCCOCCOCCO2,7.833368,0.42857143
CNCc1ncccc1CN(C)C1CCC(N(C)C(C)C)CC1,7.833281,0.30909091
CC(N)C(C)N(C)Cc1ccc(CN2CCN(C)CCN(C)CC2)cn1,7.833276,0.37254902
C1=C(C2CC3OCCOCCOCCOCCOCCOC32)NC(N(Cc2ccccn2)Cc2ccccn2)=CC1,7.8332653,0.32812500
CN(C)C1CCCC(N(Cc2ccccn2)CC(C)(C)C)C1,7.833225,0.50000000
CN(CCN(Cc1ccccn1)c1cccc2c1OCCOCCOCCOCCOCCO2)c1cccc2c1OCCOCCOCCOCCOCCO2,7.833195,0.38181818
Cc1cnc(CN(C)C2CCCC(N3CCN(C)CCN(C)CC3)C2)c(C)c1C,7.8331437,0.34482759
CC(C1=CCC=CN1)N(C)c1ccc2c(c1)OCCOCCOCCOCCOCCO2,7.8331184,0.24285714
CN1CCN(C)CCN(Cc2cc(N)ccc2Cl)CC1,7.833079,0.41860465
CN1CCN(C)CCN(Cc2ccnc(C3CCC3(C)C)c2)CC1,7.833066,0.42857143
CN(Cc1cccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)n1)Cc1cccc(C2CC3OCCOCCOCCOCCOCCOC32)n1,7.833046,0.32307692
CN1CCN(C)CCN(Cc2ccc(Cl)nc2)CC1,7.8330283,0.50000000
CN(CCNCc1ccccn1)c1ccc2c(c1)OCCOCCOCCOCCOCCO2,7.8329782,0.43750000
CC1C=CC(C)C(C)(NCc2ccccn2)C1C,7.832926,0.41463415
CC(C)N(Cc1ccccn1)Cc1cccc(CN(Cc2ccccn2)C(C)(N)C23CCC2OCCOCCOCCOCCOCCO3)n1,7.832868,0.38709677
Cc1cc(CN(C)C2CCC(N3CCN(C)CCN(C)CC3)CC2)nc(C)c1C,7.8328576,0.29090909
CNC1CCCCC1NCc1cc(C)c(C)cn1,7.832792,0.32653061
CN1CC=NCC2=CC=CC(CN(C)CC1)N2C,7.832792,0.21739130
CN(C)C1CCCCC1N(Cc1cccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)n1)C1(C)CCC1,7.8327713,0.35384615
CC(C)C(C)NCc1cc(CN2CCN(C)CCN(C)CC2)ccn1,7.8327518,0.50000000
CNC1CCCC(N(C)Cc2ncccc2C)C1,7.832731,0.34615385
CN1CCN(C)CCN(Cc2ccc(Cl)cc2N)CC1,7.832603,0.41860465
C1=CCNC(N(Cc2cccnn2)C2CCCCC2)=C1,7.832553,0.36734694
CC1CC(c2cc(CN3CCN(C)CCN(C)CC3)ccn2)C1C,7.832525,0.43750000
CN(Cc1cccnn1)C1CCCC(N(C)CC(C)(C)C)C1,7.832491,0.45454545
CC1CC(c2ccc(CN3CCN(C)CCN(C)CC3)cn2)C1C,7.832479,0.37500000
CCNCC1CC(C)C1CN(Cc1ccccn1)C1CCC(N(C)Cc2ncccc2C)CC1,7.832463,0.34848485
CN(Cc1ccccn1)C1CCC(N2CCCC2C2CCCN2Cc2cccc(-c3ccc4c(c3)OCCOCCOCCOCCOCCO4)n2)CC1,7.8324523,0.48051948
CC(C)C1CCC1C,7.832449,0.13333333
CNCCN(C)C1CCCCC1N(C)Cc1cccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)n1,7.832446,0.42622951
CC1C=CC(C)(C)C(C)(N(C)Cc2ccc(CN3CCN(C)CCN(C)CC3)cn2)C1,7.832404,0.33898305
CC(C)N(C)CCN(C)C1C=CC=CN1,7.8323703,0.23076923
CC(C)C(C)NCc1ccc(CN2CCN(C)CCN(C)CC2)cn1,7.832348,0.39583333
Cc1cc(CN2CCN(C)CCN(CF)CC2)nc(C)c1N,7.8323407,0.50000000
Cc1ccc(CN(C2CCC(N(C)Cc3cccc(C)n3)CC2)C2COCCOC3C=CC=CC3OCCOCCOC=CO2)nc1,7.832306,0.33783784
COC(C)NCc1ncccc1CN1CCN(C)CCN(C)CC1,7.832243,0.42857143
CC1CC(N)C=CC12C=CC=CN2,7.832233,0.12500000
CN(CCF)C1CCC(N(C)Cc2cccc(-c3ccc4c(c3)OCCOCCOCCOCCOCCO4)n2)CC1,7.832232,0.35211268
CC1C=CC(C)(C)CC1C,7.8320904,0.12500000
CN(CCN(Cc1ccccn1)c1cccc2c1OCCOCCOCCOCCOCCO2)C1CCC(N(C)Cc2ccccn2)CC1,7.832068,0.40677966
COC(C)NCc1ccc(CN2CCN(C)CCN(C)CC2)cn1,7.8320656,0.38000000
CNCCN(Cc1ccccn1)c1cccc2c1OCCOCCOCCOCCOCCO2,7.8320193,0.36363636
CC(C)N(C)CN1CCN(C)CCN(C(c2ccccc2)c2ccccn2)CC1,7.8319993,0.40384615
CN(CCF)C1CCC(N(C)Cc2cc(-c3ccc4c(c3)OCCOCCOCCOCCOCCO4)ccn2)CC1,7.831979,0.40298507
CN1CCN(C)CCN(C(C)(C)c2cccnc2)CC1,7.831956,0.33333333
FCNCc1ncccc1CN(Cc1ccccn1)C1CCCCC1,7.8319454,0.40740741
CC(C)N(C)C1CCCCC1N(C)Cc1ccc(-c2cccc3c2OCCOCCOCCOCCOCCO3)cn1,7.8319297,0.42622951
CN1CCN(Cc2ccc(N)cn2)CCN(C(C)(C)C)CC1,7.831873,0.47727273
CCNC1C=CC=CN1,7.831858,0.23913043
CC(C)N(C)Cc1cccnc1CN1CCN(C)CCN(C)CC1,7.831858,0.45652174
CC(C)N1CCN(C)CCN(Cc2cncc(-c3ccc4c(c3)OCCOCCOCCOCCOCCO4)c2)CC1,7.8318276,0.39705882
CC(C)N(C)Cc1ccncc1CN1CCN(C)CCN(C)CC1,7.831815,0.37500000
CC1C=CC(C)C(C)(NCc2ccccn2)C1(C)C,7.8317747,0.43589744
CC(C)N(C)C1=CNC(CN(C)Cc2cccc3c2OCCOCCOCCOCCOCCO3)=CC1,7.831766,0.25000000
FCNCc1cccc(CN(Cc2ccccn2)C2CCCCC2)n1,7.8317256,0.43137255
CN1CCN(C)CCN(Cc2cccnc2-c2cccc3c2OCCOCCOCCOCCOCCO3)CC1,7.83166,0.38888889
c1ccc(CN(Cc2ccccn2)Cc2cccc(C3CC4OCCOCCOCCOCCOCCOC43)n2)nc1,7.831632,0.44444444
